,Date,Flow,Predicted,Psi
13785,2017-03-26,5.68,3.7839332,0.8197383570008099
13786,2017-03-27,4.96,3.2277868,0.7713872560106124
13787,2017-03-28,4.55,3.883528,0.7365646808091929
13788,2017-03-29,4.15,4.5510635,0.6960635652856628
13789,2017-03-30,3.9,4.7786894,0.6668641094604388
13790,2017-03-31,4.23,6.15685,0.7047435846645702
13791,2017-04-01,4.67,5.6114025,0.7473989277977295
13792,2017-04-02,3.58,4.339801,0.6244067504768182
13793,2017-04-03,3.46,3.7705832,0.6068546012666565
13794,2017-04-04,3.32,3.1816149,0.5851588257286198
13795,2017-04-05,3.12,2.962788,0.5517549211706828
13796,2017-04-06,2.95,3.1728687,0.5210095941335232
13797,2017-04-07,2.79,3.251509,0.49001777197896923
13798,2017-04-08,2.62,3.122828,0.45487412751635126
13799,2017-04-09,2.46,2.5248203,0.4197575336394431
13800,2017-04-10,2.28,1.9881943,0.37808667502467597
13801,2017-04-11,2.15,1.8978641,0.34682039146984023
13802,2017-04-12,2.03,1.6429882,0.3173885577076607
13803,2017-04-13,1.92,1.3669969,0.29026132172225627
13804,2017-04-14,1.85,1.0398431,0.2731188420923599
13805,2017-04-15,1.77,0.81448376,0.25385620964314004
13806,2017-04-16,1.66,0.8235298,0.22843681839989072
13807,2017-04-17,1.57,0.85417056,0.20915466926671622
13808,2017-04-18,1.5,0.9169194,0.195564764180301
13809,2017-04-19,1.43,1.0155118,0.18365073801993625
13810,2017-04-20,1.38,1.1046065,0.1764430666923047
13811,2017-04-21,1.33,1.1325313,0.17056670239348293
13812,2017-04-22,1.28,1.0534184,0.16627716239824153
13813,2017-04-23,1.24,1.0164144,0.16418577797328415
13814,2017-04-24,1.21,0.8298475,0.16351117122922854
13815,2017-04-25,1.18,0.86606574,0.1636922609644168
13816,2017-04-26,1.13,0.8594484,0.1661400543237288
13817,2017-04-27,1.32,0.8418845,0.16957298864371362
13818,2017-04-28,1.35,0.8135318,0.17274199224149556
13819,2017-04-29,1.32,0.80707556,0.16957298864371362
13820,2017-04-30,1.67,2.1578915,0.2306769445352368
13821,2017-05-01,1.79,2.8612473,0.25862619886130034
13822,2017-05-02,1.36,2.2787147,0.1739193041650282
13823,2017-05-03,2.22,2.1008961,0.363758522251164
13824,2017-05-04,2.31,1.9627975,0.3851753785395615
13825,2017-05-05,2.33,2.05887,0.3898712121550667
13826,2017-05-06,1.38,1.8787303,0.1764430666923047
13827,2017-05-07,1.19,1.7421374,0.16353151102183483
13828,2017-05-08,1.16,1.9030637,0.1643318157721506
13829,2017-05-09,1.13,1.9631034,0.1661400543237288
13830,2017-05-10,1.17,1.9218279,0.1639578693794841
13831,2017-05-11,1.24,1.4465936,0.16418577797328415
13832,2017-05-12,1.18,1.3491548,0.1636922609644168
13833,2017-05-13,1.21,1.3766348,0.16351117122922854
13834,2017-05-14,1.26,1.3359605,0.16507056002941234
13835,2017-05-15,1.18,2.0927649,0.1636922609644168
13836,2017-05-16,1.39,3.138218,0.1777856176088235
