,Date,Flow,Predicted,Psi
655,1981-04-14,14.0,2.256233,0.6196628601862957
656,1981-04-15,13.7,2.998135,0.6096587755773465
657,1981-04-16,12.4,4.253723,0.5622588059168017
658,1981-04-17,11.5,3.7917676,0.5251934882994038
659,1981-04-18,11.0,4.356408,0.5029447118588833
660,1981-04-19,10.5,2.9803705,0.47943690614673606
661,1981-04-20,9.99,2.730456,0.4541056164978542
662,1981-04-21,10.1,2.403325,0.45968741304722205
663,1981-04-22,10.1,4.3298373,0.45968741304722205
664,1981-04-23,9.74,5.027501,0.441174140320415
665,1981-04-24,10.5,8.112536,0.47943690614673606
666,1981-04-25,11.4,14.346082,0.5208416607075592
667,1981-04-26,27.2,42.72541,0.857236194838021
668,1981-04-27,46.8,56.31965,0.9507587500884209
669,1981-04-28,30.6,36.12766,0.8843807218436481
670,1981-04-29,22.2,16.53558,0.7999378067830253
671,1981-04-30,17.6,10.076386,0.7175173477706513
672,1981-05-01,15.0,6.822589,0.6507329816684491
673,1981-05-02,12.8,14.473695,0.5775781232175374
674,1981-05-03,14.8,21.963068,0.6447867044338509
675,1981-05-04,17.9,26.42159,0.7241182928184997
676,1981-05-05,17.3,29.045559,0.7107092788217086
677,1981-05-06,21.0,23.841051,0.7818571549917879
678,1981-05-07,18.6,22.229918,0.7387568283916311
679,1981-05-08,14.7,15.948333,0.6417648128904275
680,1981-05-09,12.1,16.640993,0.550313578540867
681,1981-05-10,11.5,17.20201,0.5251934882994038
682,1981-05-11,10.6,17.091785,0.4842418935003939
683,1981-05-12,9.82,13.082642,0.44534951157450087
684,1981-05-13,9.6,8.4787445,0.4337822355376514
685,1981-05-14,8.92,10.989618,0.39632462243969035
686,1981-05-15,8.54,15.0574465,0.37426584037387023
687,1981-05-16,9.52,21.428093,0.42950951043468677
688,1981-05-17,10.1,25.28525,0.45968741304722205
689,1981-05-18,14.6,30.12973,0.6387098762268271
690,1981-05-19,14.4,24.192883,0.6324992106752136
691,1981-05-20,21.0,23.021814,0.7818571549917879
692,1981-05-21,17.5,22.510685,0.7152713865728466
693,1981-05-22,13.2,17.941025,0.5922316184369698
694,1981-05-23,18.2,21.440922,0.7305196572127428
695,1981-05-24,22.3,24.000412,0.80135451447874
696,1981-05-25,50.4,41.6582,0.9581969853896682
697,1981-05-26,48.9,50.12641,0.9552868180624753
698,1981-05-27,43.0,49.670788,0.9409460168325934
699,1981-05-28,36.0,35.6839,0.9151425246092267
700,1981-05-29,27.5,25.75144,0.8599466405311327
701,1981-05-30,23.3,19.158049,0.8148243430188092
702,1981-05-31,20.6,16.10814,0.7753568051403164
703,1981-06-01,18.6,13.314162,0.7387568283916311
704,1981-06-02,38.2,29.379333,0.9246023531041645
705,1981-06-03,25.9,34.863056,0.8446641051796739
706,1981-06-04,19.8,28.179733,0.7615759882525471
707,1981-06-05,16.9,18.611513,0.7012960402176218
708,1981-06-06,15.4,16.033623,0.6622466625822938
709,1981-06-07,14.8,17.328299,0.6447867044338509
710,1981-06-08,13.5,15.12396,0.602803256175463
711,1981-06-09,11.3,12.5034,0.5164413474143765
712,1981-06-10,12.2,10.725215,0.5543397098107348
713,1981-06-11,26.3,17.119932,0.8486816544810267
714,1981-06-12,15.0,11.532544,0.6507329816684491
715,1981-06-13,11.8,7.5488057,0.5379629178681955
716,1981-06-14,10.7,7.947826,0.48899473519974157
717,1981-06-15,9.56,5.5268517,0.43165031771595985
718,1981-06-16,9.03,7.6652193,0.40255948273496167
719,1981-06-17,8.49,6.1470304,0.37130368115731205
720,1981-06-18,8.39,6.326181,0.3653381242663104
721,1981-06-19,8.01,5.7331657,0.34217546324147863
722,1981-06-20,7.87,6.316804,0.33344977698408096
723,1981-06-21,7.64,5.2113457,0.3188996514669594
724,1981-06-22,7.2,5.638786,0.2903711059947074
725,1981-06-23,7.03,4.8013616,0.2791295295947812
726,1981-06-24,7.16,4.5645733,0.28773616888921827
727,1981-06-25,6.8,3.798718,0.2637548556744461
728,1981-06-26,6.72,2.9047546,0.25836810276108
729,1981-06-27,6.54,4.5969677,0.24618677136575962
730,1981-06-28,6.39,3.0748005,0.23598385384178444
731,1981-06-29,6.32,3.3174622,0.23121072495531647
732,1981-06-30,6.08,2.4930608,0.21481675933514888
733,1981-07-01,5.85,2.257197,0.19911927153662945
734,1981-07-02,5.83,3.2681253,0.1977575206883333
735,1981-07-03,5.7,3.1330597,0.18892788288631313
736,1981-07-04,5.38,2.49868,0.16745037184127498
737,1981-07-05,5.35,1.7853503,0.16546358503851843
738,1981-07-06,5.22,2.5823965,0.15692513462267033
739,1981-07-07,5.06,2.7921793,0.14660521051632303
740,1981-07-08,5.04,3.5243287,0.14533235442981762
741,1981-07-09,5.25,2.8458982,0.15888453928880808
742,1981-07-10,5.37,3.1663709,0.16678748520272357
743,1981-07-11,5.03,3.5819347,0.1446974894693226
744,1981-07-12,4.98,5.712893,0.14153939433095342
745,1981-07-13,4.92,4.822317,0.13778742138572142
746,1981-07-14,4.87,5.4434166,0.13469457383092376
747,1981-07-15,4.76,5.3894444,0.12800939028724168
748,1981-07-16,4.48,5.4619637,0.11188254849202517
749,1981-07-17,4.56,6.992352,0.11634297482097944
750,1981-07-18,4.72,5.8701463,0.12562259093643413
751,1981-07-19,4.29,4.6854606,0.10185385042702899
752,1981-07-20,4.26,4.905111,0.10035150749913269
753,1981-07-21,4.03,4.5870605,0.0896978449638981
754,1981-07-22,4.59,6.8356047,0.11804802376182943
755,1981-07-23,4.91,10.408785,0.13716631739675378
756,1981-07-24,4.63,8.48672,0.12034734968219629
757,1981-07-25,4.25,5.6451583,0.09985606434476091
758,1981-07-26,4.15,4.975182,0.09505597914053587
759,1981-07-27,4.5,5.444984,0.1129854662995271
760,1981-07-28,4.33,5.3446183,0.10389328214351601
761,1981-07-29,3.79,4.6298294,0.08052617433355791
762,1981-07-30,3.94,3.936466,0.08599965600152115
763,1981-07-31,6.7,5.357211,0.2570186132719572
764,1981-08-01,10.3,7.798037,0.469668847977357
765,1981-08-02,5.06,4.881654,0.14660521051632303
766,1981-08-03,4.52,4.5091605,0.1140966335453456
767,1981-08-04,3.91,4.620132,0.08483313928977843
768,1981-08-05,3.57,5.441002,0.07432136497530151
769,1981-08-06,4.69,8.327736,0.12384913754894233
770,1981-08-07,6.05,7.850433,0.21276686179164417
771,1981-08-08,4.93,3.7629204,0.13840975946045686
772,1981-08-09,4.44,6.691048,0.10970222206401037
773,1981-08-10,3.8,5.4076486,0.08086209183561621
774,1981-08-11,3.64,4.8150344,0.07603642709048297
775,1981-08-12,3.51,5.44716,0.07306218907848094
776,1981-08-13,3.44,5.493541,0.07185568744425685
777,1981-08-14,3.32,4.8696966,0.07050077190017434
778,1981-08-15,3.17,4.771799,0.07022138470924033
779,1981-08-16,3.09,3.630792,0.07079058078208988
780,1981-08-17,2.99,5.3098407,0.07228198656163443
781,1981-08-18,3.11,4.59834,0.07059825271544329
782,1981-08-19,3.37,3.5094292,0.07095081353427479
783,1981-08-20,3.17,3.9905522,0.07022138470924033
784,1981-08-21,2.83,4.375363,0.07667672916788437
785,1981-08-22,2.83,4.523317,0.07667672916788437
786,1981-08-23,2.88,3.2050254,0.07501985004937273
787,1981-08-24,2.87,2.444154,0.07532982061494153
788,1981-08-25,2.87,2.556655,0.07532982061494153
789,1981-08-26,3.12,3.0506463,0.07051479456848364
790,1981-08-27,2.9,3.4078228,0.07443131526707625
791,1981-08-28,2.75,3.0607677,0.07990585667044825
792,1981-08-29,2.83,2.4956212,0.07667672916788437
793,1981-08-30,2.74,3.514306,0.08036177307403514
794,1981-08-31,2.73,3.2375772,0.08082967524127949
795,1981-09-01,2.83,3.9887614,0.07667672916788437
796,1981-09-02,2.76,3.9845948,0.07946181353989834
797,1981-09-03,2.54,4.6929483,0.09215463373723676
798,1981-09-04,2.38,4.539883,0.10571359309634132
799,1981-09-05,2.53,4.0408545,0.09288755743090327
800,1981-09-06,2.44,3.265276,0.1001579132439363
801,1981-09-07,2.43,2.8521712,0.10104324673528065
802,1981-09-08,2.36,2.6366777,0.1076983281877355
803,1981-09-09,2.52,2.7836266,0.09363508622866379
804,1981-09-10,2.69,2.2545729,0.08282342815565158
805,1981-09-11,3.61,3.4420266,0.07527000564779818
806,1981-09-12,3.87,3.7222462,0.08333213860412636
807,1981-09-13,3.58,5.0092497,0.07455052172304721
808,1981-09-14,3.75,3.521229,0.07922659324167225
809,1981-09-15,4.31,4.070251,0.10286847260597343
810,1981-09-16,3.76,4.9240475,0.07954478690931532
811,1981-09-17,3.58,4.8266153,0.07455052172304721
812,1981-09-18,5.73,11.129311,0.1909616717645074
813,1981-09-19,11.6,14.996778,0.5294973147446006
814,1981-09-20,20.6,13.246943,0.7753568051403164
815,1981-09-21,8.23,8.183312,0.3556798135157778
816,1981-09-22,6.15,5.850892,0.21960042808254365
817,1981-09-23,5.12,5.629083,0.15044774171077668
818,1981-09-24,6.56,5.075533,0.24754396550161883
819,1981-09-25,7.4,9.099037,0.3034457729802522
820,1981-09-26,25.7,33.037106,0.8426028993444223
821,1981-09-27,21.9,42.20361,0.7956074738459349
822,1981-09-28,11.5,21.262993,0.5251934882994038
823,1981-09-29,8.96,16.826424,0.3985996899200972
824,1981-09-30,12.9,20.458315,0.5813027083056452
825,1981-10-01,16.1,27.752243,0.6812438104440954
826,1981-10-02,16.3,30.900475,0.6864165562495508
827,1981-10-03,14.8,25.26957,0.6447867044338509
828,1981-10-04,23.8,23.935621,0.8211116696849123
829,1981-10-05,29.3,30.730433,0.8748726171446275
830,1981-10-06,22.6,33.907646,0.8055265491791093
831,1981-10-07,23.0,35.93086,0.8109125090840033
832,1981-10-08,22.6,28.180496,0.8055265491791093
833,1981-10-09,23.1,35.89261,0.8122283810267703
834,1981-10-10,25.0,43.657295,0.8351002801827099
835,1981-10-11,28.8,46.06147,0.8709440999142336
836,1981-10-12,25.8,41.61531,0.8436379496816918
837,1981-10-13,20.9,30.498367,0.7802554005488913
838,1981-10-14,17.0,29.280752,0.703686232122258
839,1981-10-15,27.6,38.04879,0.860835145549203
840,1981-10-16,27.7,44.052845,0.8617162904937641
841,1981-10-17,25.2,42.216408,0.8372908257493424
842,1981-10-18,28.2,49.9176,0.8660142283291092
843,1981-10-19,26.4,48.136024,0.8496647322989958
844,1981-10-20,69.6,65.096016,0.9805440316078528
845,1981-10-21,51.7,56.108536,0.9605248236237474
846,1981-10-22,34.8,39.210514,0.9093274363569674
847,1981-10-23,27.0,28.848291,0.8553910017901641
848,1981-10-24,25.4,43.405872,0.8394434142913905
849,1981-10-25,39.5,55.988003,0.9295543131959002
850,1981-10-26,31.1,39.81952,0.8877859313498225
851,1981-10-27,30.8,36.47898,0.8857587779782441
852,1981-10-28,33.3,46.26027,0.9013069276021428
853,1981-10-29,33.0,66.5583,0.8995931142542127
854,1981-10-30,39.7,61.200264,0.9302783280209088
855,1981-10-31,37.5,45.50177,0.9217480970174919
856,1981-11-01,30.2,35.589275,0.8815588247799008
857,1981-11-02,26.7,29.356655,0.8525642496428018
858,1981-11-03,24.1,25.75603,0.8247502385807916
859,1981-11-04,21.3,21.917395,0.7865716147022348
860,1981-11-05,18.0,18.667706,0.7262738928151269
861,1981-11-06,16.3,21.822632,0.6864165562495508
862,1981-11-07,15.2,22.78466,0.6565519211298485
863,1981-11-08,14.4,17.07178,0.6324992106752136
864,1981-11-09,11.4,13.551932,0.5208416607075592
865,1981-11-10,11.1,11.538247,0.5074933460599654
866,1981-11-11,10.9,11.418611,0.49834570143259194
867,1981-11-12,10.5,7.931419,0.47943690614673606
868,1981-11-13,9.82,7.3179665,0.44534951157450087
869,1981-11-14,9.35,7.945212,0.42031163806756144
870,1981-11-15,9.18,4.6774487,0.4109522466879447
871,1981-11-16,9.38,4.6737995,0.42194651126963434
872,1981-11-17,10.6,11.035279,0.4842418935003939
873,1981-11-18,14.0,29.744596,0.6196628601862957
874,1981-11-19,21.1,32.77921,0.7834436571311205
875,1981-11-20,54.5,31.07122,0.9650000182635402
876,1981-11-21,38.7,25.456753,0.9265588095550611
877,1981-11-22,28.0,17.802786,0.8643163163569009
878,1981-11-23,24.4,26.430824,0.8282924560532458
879,1981-11-24,22.2,25.580828,0.7999378067830253
880,1981-11-25,19.8,15.770333,0.7615759882525471
881,1981-11-26,18.4,16.895983,0.7346799442986927
882,1981-11-27,39.2,31.232433,0.9284499052466939
883,1981-11-28,38.0,32.781326,0.9238008410875778
884,1981-11-29,28.9,20.7088,0.8717425662873346
885,1981-11-30,25.9,18.822617,0.8446641051796739
886,1981-12-01,23.6,21.658665,0.8186308208133877
887,1981-12-02,22.3,15.645725,0.80135451447874
888,1981-12-03,20.7,15.632852,0.7770054099343753
889,1981-12-04,19.2,16.714806,0.750506978639659
890,1981-12-05,17.5,13.102807,0.7152713865728466
891,1981-12-06,16.8,14.441865,0.6988807454247812
892,1981-12-07,18.5,24.099592,0.7367286842671413
893,1981-12-08,79.4,35.61134,0.9860996414455544
894,1981-12-09,47.7,32.2368,0.9527684921537922
895,1981-12-10,33.7,30.230553,0.9035332050791076
896,1981-12-11,31.8,34.604233,0.8923366501237349
897,1981-12-12,27.4,35.392227,0.8590506988959108
898,1981-12-13,43.3,48.27864,0.9418078668674761
899,1981-12-14,127.0,69.846115,0.9962588611168821
900,1981-12-15,108.0,47.04688,0.9939966800797152
901,1981-12-16,56.8,39.34944,0.9681995004112052
902,1981-12-17,42.6,36.696964,0.9397710292528356
903,1981-12-18,34.4,25.304604,0.9072742624245899
904,1981-12-19,29.2,23.598976,0.8740995490450956
905,1981-12-20,46.2,45.605576,0.9493573712734562
906,1981-12-21,66.8,62.13509,0.9784558460830876
907,1981-12-22,49.8,55.653297,0.9570630479001766
908,1981-12-23,40.3,47.963295,0.9323932977146943
909,1981-12-24,34.7,37.77461,0.9088197361305352
910,1981-12-25,30.2,29.750542,0.8815588247799008
911,1981-12-26,36.4,29.635124,0.916972710200376
912,1981-12-27,48.2,35.347935,0.953839442923973
913,1981-12-28,49.1,48.13012,0.9556895914094489
914,1981-12-29,105.0,92.81449,0.9934963342529096
915,1981-12-30,141.0,120.29512,0.9972735620603352
916,1981-12-31,98.7,85.97286,0.9922634546499193
917,1982-01-01,80.2,70.6187,0.9864585630194288
918,1982-01-02,77.7,69.109634,0.9852960569231983
919,1982-01-03,67.0,75.73431,0.9786141894090145
920,1982-01-04,59.1,74.31945,0.9710338490628162
921,1982-01-05,65.3,83.73383,0.9772193752825689
922,1982-01-06,57.4,66.680046,0.9689719175978074
923,1982-01-07,45.7,48.879684,0.9481500308554971
924,1982-01-08,41.3,82.90694,0.935737112255454
925,1982-01-09,38.1,108.17592,0.9242029722743056
926,1982-01-10,35.7,76.80048,0.9137353355380586
927,1982-01-11,33.4,50.71533,0.9018697200268805
928,1982-01-12,30.3,43.473026,0.8822726568706871
929,1982-01-13,26.9,42.333168,0.8544566952020166
930,1982-01-14,25.2,36.612976,0.8372908257493424
931,1982-01-15,25.4,33.483185,0.8394434142913905
932,1982-01-16,66.5,39.6069,0.9782155213340537
933,1982-01-17,104.0,46.3747,0.9933180210850996
934,1982-01-18,89.5,42.536087,0.989883477771072
935,1982-01-19,69.5,37.08562,0.9804740036271998
936,1982-01-20,60.7,37.8972,0.9728170275434613
937,1982-01-21,53.4,43.657536,0.9633237496063243
938,1982-01-22,54.2,41.283936,0.9645527754414088
939,1982-01-23,45.9,28.620972,0.9486373764145388
940,1982-01-24,40.1,24.111506,0.9316976638709338
941,1982-01-25,37.3,20.241693,0.9209069037152837
942,1982-01-26,45.7,31.3048,0.9481500308554971
943,1982-01-27,46.5,30.59458,0.9500643999694889
944,1982-01-28,37.4,22.30117,0.9213289605636414
945,1982-01-29,34.0,23.243969,0.9051601453248719
946,1982-01-30,31.2,22.558083,0.8884512054823097
947,1982-01-31,28.5,19.307184,0.8685093696245166
948,1982-02-01,26.5,18.923729,0.8506394657692329
949,1982-02-02,26.6,16.124836,0.8516059426594409
950,1982-02-03,25.0,16.091156,0.8351002801827099
951,1982-02-04,23.0,17.66286,0.8109125090840033
952,1982-02-05,31.1,21.42839,0.8877859313498225
953,1982-02-06,40.9,20.150621,0.934425876205897
954,1982-02-07,34.1,32.658142,0.9056945101656967
955,1982-02-08,35.2,42.01532,0.9113218351024047
956,1982-02-09,29.2,24.72889,0.8740995490450956
957,1982-02-10,25.2,20.342913,0.8372908257493424
958,1982-02-11,36.9,28.642334,0.9191889622591193
959,1982-02-12,41.1,40.4072,0.9350857813432082
960,1982-02-13,64.2,49.100815,0.976254711414485
961,1982-02-14,45.4,37.99826,0.9474077652174567
962,1982-02-15,36.8,23.14732,0.9187519185118258
963,1982-02-16,32.2,26.10463,0.8948292840427446
964,1982-02-17,29.4,29.907175,0.8756394932575463
965,1982-02-18,31.0,26.434357,0.8871154690878947
966,1982-02-19,30.0,23.666859,0.8801141139534968
967,1982-02-20,26.3,21.763245,0.8486816544810267
968,1982-02-21,23.8,19.17812,0.8211116696849123
969,1982-02-22,21.6,17.204311,0.7911535352496182
970,1982-02-23,21.0,15.350003,0.7818571549917879
971,1982-02-24,19.4,11.582945,0.7542699007173995
972,1982-02-25,19.4,17.178497,0.7542699007173995
973,1982-02-26,19.5,20.515924,0.7561235608892805
974,1982-02-27,18.8,15.139421,0.7427523280981485
975,1982-02-28,17.8,17.297764,0.7219405196623533
976,1982-03-01,22.7,37.818638,0.8068916896964884
977,1982-03-02,28.8,43.22481,0.8709440999142336
978,1982-03-03,70.7,49.508095,0.9812936730686309
979,1982-03-04,45.7,48.480793,0.9481500308554971
980,1982-03-05,35.3,34.72927,0.9118114964233506
981,1982-03-06,57.6,48.51764,0.9692240436811126
982,1982-03-07,114.0,72.24582,0.9948608898848166
983,1982-03-08,78.4,64.13423,0.9856338846672937
984,1982-03-09,76.4,65.28371,0.9846415247295238
985,1982-03-10,120.0,80.691154,0.995575104820675
986,1982-03-11,69.7,72.684364,0.9806137406247096
987,1982-03-12,82.9,63.761215,0.9875866036642864
988,1982-03-13,63.7,53.4209,0.9757990169007261
989,1982-03-14,51.0,47.29546,0.9592926995632416
990,1982-03-15,126.0,116.00663,0.9961696737126168
991,1982-03-16,167.0,137.22336,0.9983963023559597
992,1982-03-17,86.2,81.69587,0.9888090596208015
993,1982-03-18,60.9,59.437252,0.9730299517841646
994,1982-03-19,51.8,57.597214,0.9606969094948324
995,1982-03-20,45.1,52.012157,0.9466517274683177
996,1982-03-21,44.0,45.32007,0.9437565321965594
997,1982-03-22,39.3,39.549442,0.9288205199857632
998,1982-03-23,35.2,34.240795,0.9113218351024047
999,1982-03-24,31.9,30.021124,0.8929669709495537
1000,1982-03-25,29.3,27.459263,0.8748726171446275
1001,1982-03-26,27.1,27.153019,0.8563174745259221
1002,1982-03-27,25.3,23.067905,0.8383718133809757
1003,1982-03-28,23.9,21.397055,0.822335430683968
1004,1982-03-29,23.3,18.61585,0.8148243430188092
1005,1982-03-30,20.4,17.777868,0.7720114360036789
1006,1982-03-31,18.4,15.3945055,0.7346799442986927
1007,1982-04-01,20.3,16.97879,0.7703142876697551
1008,1982-04-02,18.1,15.588229,0.7284075915376615
1009,1982-04-03,17.2,9.285604,0.7083925466664696
1010,1982-04-04,16.3,9.601323,0.6864165562495508
1011,1982-04-05,17.0,14.143224,0.703686232122258
1012,1982-04-06,22.8,31.1584,0.8082443023479462
1013,1982-04-07,36.8,42.091064,0.9187519185118258
1014,1982-04-08,34.1,37.745564,0.9056945101656967
1015,1982-04-09,23.4,22.411596,0.8161047000867323
1016,1982-04-10,19.7,12.405025,0.7597763875496605
1017,1982-04-11,17.4,11.34518,0.7130021272032299
1018,1982-04-12,15.7,6.8875155,0.6705625911473906
1019,1982-04-13,15.2,6.0878835,0.6565519211298485
1020,1982-04-14,13.8,5.580169,0.6130302440804711
1021,1982-04-15,12.8,5.460503,0.5775781232175374
1022,1982-04-16,11.8,5.7049527,0.5379629178681955
1023,1982-04-17,11.6,7.0141478,0.5294973147446006
1024,1982-04-18,11.2,6.355333,0.5119920678191707
1025,1982-04-19,11.1,8.947124,0.5074933460599654
1026,1982-04-20,11.5,6.0049167,0.5251934882994038
1027,1982-04-21,11.1,4.516775,0.5074933460599654
1028,1982-04-22,10.8,3.5378892,0.4936958584724992
1029,1982-04-23,10.4,4.133585,0.4745793581108565
1030,1982-04-24,10.1,2.5101788,0.45968741304722205
1031,1982-04-25,9.96,4.436402,0.452571895533629
1032,1982-04-26,9.69,2.820268,0.4385466178834666
1033,1982-04-27,9.37,1.9481819,0.4214021123114653
1034,1982-04-28,9.21,1.7199652,0.4126156639201024
1035,1982-04-29,8.57,0.77636933,0.3760365110783942
1036,1982-04-30,8.34,0.92003715,0.36233483095728347
1037,1982-05-01,8.13,0.8308208,0.34957331291363347
1038,1982-05-02,7.98,2.1017153,0.34031420254228684
1039,1982-05-03,9.13,5.670729,0.4081686750460449
1040,1982-05-04,9.29,7.0740595,0.41702679601013337
1041,1982-05-05,8.26,9.776172,0.3575013047772784
1042,1982-05-06,7.85,15.399305,0.3321950450526948
1043,1982-05-07,7.4,12.763375,0.3034457729802522
1044,1982-05-08,7.5,6.579542,0.3099173258383746
1045,1982-05-09,6.02,7.0997214,0.21071735068817143
1046,1982-05-10,6.32,5.6776466,0.23121072495531647
1047,1982-05-11,6.53,5.787989,0.2455078631062534
1048,1982-05-12,6.28,4.473561,0.228480751471135
1049,1982-05-13,5.9,5.381861,0.2025266609110118
1050,1982-05-14,5.68,7.190667,0.187573502076689
1051,1982-05-15,5.54,6.7954865,0.1781321476113764
1052,1982-05-16,5.53,7.3182364,0.1774607849095119
1053,1982-05-17,5.48,6.642327,0.17411096592371766
1054,1982-05-18,5.4,5.6325397,0.16877796248936427
1055,1982-05-19,5.39,5.4912558,0.16811386795481864
1056,1982-05-20,4.9,6.271192,0.1365464639643713
1057,1982-05-21,4.85,6.7024045,0.1334665415390307
1058,1982-05-22,5.8,7.9678025,0.1957163720495796
1059,1982-05-23,5.3,10.108246,0.162165292558218
1060,1982-05-24,4.86,9.068185,0.13407989016300703
1061,1982-05-25,5.01,6.050981,0.14343096009053047
1062,1982-05-26,4.53,5.0692477,0.11465525240378915
1063,1982-05-27,4.46,5.4640393,0.11078806952052322
